Код объекта,Комнатность,Ремонт,Балкон,Материал окон,Серия,Год постройки,Стены,url,Адрес,наземный паркинг,гостевой паркинг,парковка отсутствует,подземный паркинг,гараж во дворе,парковка,Двор,Железная дверь,Счетчик воды,во двор,на детскую площадку,стены соседних домов,памятники архитектуры,культуры,пешеходные бульвары,дороги,трассы,автомобильные мосты,Высота потолков,Общая площадь,этаж,всего этажей,цена
3734826,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,,Кирпичные,https://ptz.etagi.com//realty/3734826/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,17.9,3,5,850.0
3659947,3,Современный ремонт,Есть балкон,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/3659947/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,112.4,4,5,6100.0
3671463,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,2009.0,Кирпичные,https://ptz.etagi.com//realty/3671463/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,67.3,2,4,5100.0
3692575,3,Современный ремонт,Есть балкон,Пластиковые,Инд,2011.0,Кирпичные,https://ptz.etagi.com//realty/3692575/,Сулажгора,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,63.6,5,5,4500.0
3482512,3,Современный ремонт,Есть балкон,Пластиковые,Инд,2015.0,Блочные,https://ptz.etagi.com//realty/3482512/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,70.0,1,5,6100.0
3537797,2,Современный ремонт,Есть балкон,Пластиковые,Инд,1969.0,Панельные,https://ptz.etagi.com//realty/3537797/,Первомайский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,44.6,4,5,3100.0
3734774,1,Косметический ремонт,Нет балкона,Пластиковые,Общ,,Кирпичные,https://ptz.etagi.com//realty/3734774/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,18.4,3,5,850.0
3565921,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,1987.0,Кирпичные,https://ptz.etagi.com//realty/3565921/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,59.3,4,5,3800.0
3494758,1,Косметический ремонт,Есть балкон,Пластиковые,Общ,1974.0,Кирпичные,https://ptz.etagi.com//realty/3494758/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,18.0,7,9,749.0
3602167,1,Косметический ремонт,Нет балкона,Деревянные,Инд,,Деревянные,https://ptz.etagi.com//realty/3602167/,Кукковка,1,1,0,0,0,0,открытый двор,есть,отсутствует,1,0,0,0,0,0,0,0,0,2.5,20.0,1,2,550.0
3530816,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,2010.0,Кирпичные,https://ptz.etagi.com//realty/3530816/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,35.6,6,10,3400.0
3576826,2,Современный ремонт,Есть балкон,Пластиковые,Инд,,Блочные,https://ptz.etagi.com//realty/3576826/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,48.5,2,3,3600.0
3684827,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Кирпичные,https://ptz.etagi.com//realty/3684827/,Кончезеро с.,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,120.0,2,2,3700.0
3705535,2,Частичный ремонт,Есть балкон,Пластиковые,Инд,1941.0,Деревянные,https://ptz.etagi.com//realty/3705535/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,3.2,47.0,2,2,1700.0
3581440,3,Косметический ремонт,Есть балкон,Деревянные,1-335,1978.0,Блочные,https://ptz.etagi.com//realty/3581440/,Кукковка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.0,66.1,5,5,2900.0
3685063,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Деревянные,https://ptz.etagi.com//realty/3685063/,Зарека,0,1,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,24.5,2,2,1500.0
3659257,4,Косметический ремонт,Есть балкон,Пластиковые,Инд,1974.0,Панельные,https://ptz.etagi.com//realty/3659257/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,58.9,5,5,2950.0
3684803,4,Косметический ремонт,Есть балкон,Пластиковые,Инд,1960.0,Кирпичные,https://ptz.etagi.com//realty/3684803/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,3.15,92.0,5,5,4800.0
3655749,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,2010.0,Панельные,https://ptz.etagi.com//realty/3655749/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,76.6,9,9,5500.0
3567141,4,Современный ремонт,Есть балкон,Пластиковые,Инд,1980.0,Кирпичные,https://ptz.etagi.com//realty/3567141/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,12.8,3,5,520.0
3538819,2,Современный ремонт,Лоджия,Пластиковые,Инд,2006.0,Кирпичные,https://ptz.etagi.com//realty/3538819/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,63.0,4,5,6000.0
3568884,10,Косметический ремонт,Есть балкон,Деревянные,Общ,1996.0,Кирпичные,https://ptz.etagi.com//realty/3568884/,Перевалка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,17.2,2,5,830.0
3330093,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,1972.0,Панельные,https://ptz.etagi.com//realty/3330093/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,44.6,3,5,2700.0
3281194,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,2000.0,Блочные,https://ptz.etagi.com//realty/3281194/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.7,70.0,5,5,4300.0
3214863,4,Косметический ремонт,Есть балкон,Пластиковые,75 ,1989.0,Панельные,https://ptz.etagi.com//realty/3214863/,Древлянка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.55,71.2,7,9,4250.0
3131575,3,Современный ремонт,Есть балкон,Пластиковые,Инд,1974.0,Панельные,https://ptz.etagi.com//realty/3131575/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,58.8,2,5,2765.0
3322613,3,Современный ремонт,Есть балкон,Пластиковые,Инд,1960.0,Кирпичные,https://ptz.etagi.com//realty/3322613/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,99.0,4,5,5650.0
3204089,3,Улучшенная черновая отделка,Есть балкон,Пластиковые,Инд,2014.0,Монолитные,https://ptz.etagi.com//realty/3204089/,Центр,1,0,0,1,0,0,закрытый двор,есть,есть,1,0,0,0,0,0,0,0,0,3.0,84.4,4,9,14340.0
3204162,3,Улучшенная черновая отделка,Есть балкон,Пластиковые,Инд,2014.0,Монолитные,https://ptz.etagi.com//realty/3204162/,Центр,1,1,0,1,0,0,закрытый двор,есть,есть,1,0,0,0,0,0,0,0,0,3.0,81.9,5,9,15960.0
3364621,1,Косметический ремонт,Нет балкона,Пластиковые,Общ,,Блочные,https://ptz.etagi.com//realty/3364621/,Октябрьский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,15.7,1,3,500.0
3463041,2,Требует ремонта,Есть балкон,Пластиковые,75 ,,Панельные,https://ptz.etagi.com//realty/3463041/,Голиковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.87,56.8,3,3,3199.0
3006609,4,Косметический ремонт,Есть балкон,Пластиковые,Инд,1975.0,Панельные,https://ptz.etagi.com//realty/3006609/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,93.0,4,5,4600.0
3084729,2,Косметический ремонт,Есть балкон,Деревянные,Инд,1953.0,Кирпичные,https://ptz.etagi.com//realty/3084729/,Зарека,1,0,1,0,0,0,открытый двор,отсутствует,есть,1,0,0,0,0,0,0,0,0,3.0,62.1,3,3,3200.0
3340515,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,1950.0,Деревянные,https://ptz.etagi.com//realty/3340515/,Первомайский,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,66.3,2,2,2500.0
3055522,4,Косметический ремонт,Нет балкона,Пластиковые,Инд,1971.0,Панельные,https://ptz.etagi.com//realty/3055522/,Октябрьский,0,0,1,0,0,0,открытый двор,есть,есть,1,1,0,0,0,0,0,0,0,2.5,75.6,1,5,4120.0
3213182,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,1993.0,Панельные,https://ptz.etagi.com//realty/3213182/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,71.0,4,10,4200.0
3475396,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,2008.0,Панельные,https://ptz.etagi.com//realty/3475396/,Кукковка,1,0,0,0,0,0,закрытый двор,есть,есть,1,1,0,0,0,0,0,0,0,2.65,71.7,5,5,3750.0
3309664,4,Современный ремонт,Есть балкон,Пластиковые,75 ,1989.0,Панельные,https://ptz.etagi.com//realty/3309664/,Перевалка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,81.0,5,9,4500.0
3311973,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,1962.0,Кирпичные,https://ptz.etagi.com//realty/3311973/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.55,45.0,2,5,2400.0
3328632,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,1962.0,Блочные,https://ptz.etagi.com//realty/3328632/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,13.1,3,5,840.0
3402639,4,Косметический ремонт,Есть балкон,Пластиковые,Инд,1956.0,Кирпичные,https://ptz.etagi.com//realty/3402639/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,94.9,2,4,5890.0
3361897,3,Косметический ремонт,Есть балкон,Пластиковые,Инд,,Деревянные,https://ptz.etagi.com//realty/3361897/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.55,60.3,1,2,2100.0
3387726,1,Требует ремонта,Нет балкона,Деревянные,Инд,1953.0,Кирпичные,https://ptz.etagi.com//realty/3387726/,Центр,0,0,1,0,0,0,открытый двор,есть,есть,0,0,0,1,1,1,1,0,0,2.5,41.0,5,5,2600.0
3053213,4,Косметический ремонт,Нет балкона,Пластиковые,Инд,,Панельные,https://ptz.etagi.com//realty/3053213/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,1,0,0,0,0,1,0,0,2.5,84.0,1,5,3600.0
2941563,3,Косметический ремонт,Есть балкон,Пластиковые,335-с,1979.0,Панельные,https://ptz.etagi.com//realty/2941563/,Кукковка,1,0,0,0,0,0,открытый двор,есть,есть,1,1,0,0,0,0,1,0,0,2.5,60.0,3,5,3300.0
3204122,2,Улучшенная черновая отделка,Есть балкон,Пластиковые,Инд,2014.0,Монолитные,https://ptz.etagi.com//realty/3204122/,Центр,1,1,0,1,0,0,закрытый двор,есть,есть,1,0,0,0,0,0,0,0,0,3.0,71.7,5,9,14960.0
3309056,4,Косметический ремонт,Есть балкон,Пластиковые,Инд,1949.0,Кирпичные,https://ptz.etagi.com//realty/3309056/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.8,105.0,1,4,5400.0
3056681,3,Современный ремонт,Нет балкона,Пластиковые,Инд,1957.0,Кирпичные,https://ptz.etagi.com//realty/3056681/,Зарека,1,0,0,0,0,0,открытый двор,есть,есть,0,0,0,0,0,0,0,0,0,2.5,63.0,2,3,4500.0
3248044,2,Улучшенная черновая отделка,Нет балкона,Пластиковые,Инд,2018.0,Блочные,https://ptz.etagi.com//realty/3248044/,Соломенное,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,52.0,2,2,2699.0
3224819,3,Требует ремонта,Есть балкон,Пластиковые,75 ,1987.0,Панельные,https://ptz.etagi.com//realty/3224819/,Древлянка,0,0,1,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,70.0,8,9,3000.0
3307544,5,Косметический ремонт,Есть балкон,Пластиковые,Инд,2003.0,Кирпичные,https://ptz.etagi.com//realty/3307544/,Древлянка,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,150.0,2,3,11000.0
3204045,3,Улучшенная черновая отделка,Есть балкон,Пластиковые,Инд,2014.0,Монолитные,https://ptz.etagi.com//realty/3204045/,Центр,1,0,0,1,0,0,закрытый двор,есть,есть,1,0,0,0,0,0,0,0,0,3.0,93.0,4,9,17860.0
5561237,1,Косметический ремонт,Есть балкон,Пластиковые,Инд,1963.0,Кирпичные,https://ptz.etagi.com//realty/5561237/,Центр,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,31.1,5,5,2700.0
5379065,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,2016.0,Блочные,https://ptz.etagi.com//realty/5379065/,Сулажгора,1,0,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,43.6,2,3,2990.0
2837118,2,Косметический ремонт,Нет балкона,Пластиковые,Инд,1964.0,Деревянные,https://ptz.etagi.com//realty/2837118/,Заозерье с.,1,0,0,0,0,0,открытый двор,есть,отсутствует,1,1,0,0,0,0,0,0,0,2.5,38.0,1,2,740.0
5354600,2,Косметический ремонт,Есть балкон,Пластиковые,Инд,2017.0,Панельные,https://ptz.etagi.com//realty/5354600/,Кукковка,1,1,0,0,0,0,открытый двор,есть,есть,1,0,0,0,0,0,0,0,0,2.5,54.3,9,12,3960.0
